News,Headings
نازیوں کی ’فائنل سلوشن‘ والی تھیوری اس کے سوا کیا تھی کہ ایک پوری کی پوری مخصوص نسل ہی تمام سیاسی، اقتصادی و سماجی خرابیوں کی جڑ ہے لہٰذا سزا بھی اجتماعی بنتی ہے۔,ورلڈ
وہ بوڑھا بھی قصور وار ہے جو یہ مطعون نسل بڑھانے کا ذمہ دار ہے۔ وہ عورت بھی خطا وار ہے جس نے اس بچے کو جنا کہ جو ہوش سنبھالتے ہی اس سزا وار گروہ کے مزید وارث پیدا کرے گا۔ لہذا ان سب کا ایک ہی علاج ہے۔ گیس چیمبرز۔ نہ رہے بانس نہ بجے بانسری۔ مگر بانسری مکمل نہ بج پائی۔,ورلڈ
سربوں نے بوسنائیوں پر یہی فارمولا آزمانے کی کوشش کی۔ روانڈا کے ہوتوؤں نے بھی تتسیوں کا حتمی علاج (فائنل سلوشن) کرنے کی کوشش کی۔ مگر وہ بات کہاں مولوی مدن کی سی۔,ورلڈ
 جدید لیبارٹری فلسطین ہے، اوریجنل فائنل سلوشن سے بچ نکلنے والوں کے ورثا نے اس نظریے میں وہ وہ جدت کاری کی کہ نسل کُشی کی سائنس کو آرٹ میں بدل دیا۔,ورلڈ
اوریجنل فائنل سلوشن میں نازی حکام فیصلہ کرتے تھے کہ کسے زندہ رکھنا ہے کسے مارنا ہے۔ آج موت اور زندگی کے فیصلے اے آئی (آرٹیفشل انٹیلی جینس) کر رہی ہے۔ فائدہ یہ ہے کہ صنعتی پیمانے پر نسل کشی میں جتنا وقت پہلے لگتا تھا اب اسی وقت کے دسویں حصے میں کام ہو جاتا ہے۔,ورلڈ
پہلے والوں کے پیشِ نظر یہ خدشہ نہیں تھا کہ عالمی ردِعمل کیا ہو گا، دنیا کیا کہے گی، لہٰذا نسل کُشی کو عالمی ضمیر کے لیے زود ہضم بنانا اتنا اہم نہیں سمجھا جاتا تھا۔,ورلڈ
اب چونکہ نسل کشی کو سوشل میڈیا کا بدتمیز چیلنج درپیش ہے لہٰذا ایک سلیقہ مند پروپیگنڈہ ڈھانچے کی پہلے سے کہیں زیادہ ضرورت ہے۔ پہلے کے برعکس آج کی جنگ بھی دو محاذی ہے، زمینی محاذ اور پروپیگنڈے کا محاذ۔ مطلوبہ کامیابی کے لیے دونوں کو بیک وقت فعال رکھنا پڑتا ہے۔,ورلڈ
مثال کے طور پر پہلے ان فلسطینیوں کے وجود سے ہی انکار کر دو۔ دنیا نہ مانے تو حرف، صوت اور تصویر کی پوری طاقت لگا کے ثابت کرنے کی کوشش کرو کہ یہ دیکھنے میں تو انسان لگتے ہیں مگر دراصل یہ دو ٹانگوں پر چلنے والے نیم جانور ہیں۔ ان کا دماغ بیل کا سا ہے، ان کا مرنا جینا اتنا ہی اہم ہے جتنا کسی بھیڑ یا بھیڑیے کا۔,ورلڈ
 نیز یہ کہ جانور بھلے دو ٹانگوں پر چلے یا چار پر، شعور سے عاری ہوتا ہے لہٰذا اس کی تکلیف بھی انسانی معیار پر پوری نہیں اترتی۔ چنانچہ جب بھی وہ خود پر ہونے والی زیادتی کے ردِ عمل میں کبھی سینگ مارے یا دلتی جھاڑنے کی کوشش کرے یا باربرداری کے قابل نہ رہے تو اسے بیابان کی جانب ہنکال دو، بیچ دو یا مار ڈالو۔,ورلڈ
جدید نسل کُشی مرحلہ وار ہوتی ہے، یعنی کسی بھی تاریخی، سماجی یا قانونی بہانے سے ہدف کمیونٹی سے چھت اور پاؤں تلے کی زمین چھین لو، معاشی سکت مفلوج کر دو، اندر کا سکون اغوا کر لو۔ گھر سے باہر نکلے تو خود کو ایسے دیدہ و نادیدہ محاصرے میں محسوس کرے کہ زمین اور فضا بھی دشمن لگے۔,ورلڈ
ہدفیہ نسل کی عزتِ نفس کو زبانی و عملاً مسلسل کچلتے رہو، کسمسانے کی جرات کرے تو جیل میں بھر دو، چیختے ہوئے سڑک پر آئے تو ٹھنڈا کرنے کے لیے سر کا نشانہ لو۔ بالکل ہی آپے سے باہر ہو کے رسیاں تڑانے لگے اور عالمِ غیض میں حملہ کر دے تو نسل ہی مٹا دو۔ دھیرے دھیرے قسط وار۔ مبادا باقی دنیا کا ضمیر نہ جاگ پڑے۔,ورلڈ
اور جاگ بھی پڑے تو سوکھے منھ سے کہہ دو ’آپ کو ان نیم انسانوں کی بہت تکلیف ہے نا، ایسا کرو آپ انھیں اپنے ہاں لے جا کے رکھ لو۔‘ ظاہر ہے کہ یہ فارمولا یا فائنل سلوشن سے بچنے کا واحد حل کوئی نہیں مانے گا۔ لہذا اپنا نسل کُش کام پوری توجہ سے جاری رکھو۔,ورلڈ
چلیں امریکی انتظامیہ اور اس کے مغربی اتحادی تو ہیں ہی گھٹیا۔ آپ کیا ہیں؟  اپنا بھی تو تعارف کروایے حضور۔۔۔,ورلڈ
خان یونس کے ناصر ہسپتال کے سامنے جینز اور ہوائی چپل پہنے نوجوان مرد ایسے قطار میں کھڑے تھے جیسے وہ جنازے کو جاتے ہوئے دیکھ رہے ہوں۔,ورلڈ
یہ ہسپتال کی ایمرجنسی کے باہر رات کے وقت کے مناظر ہیں۔ طبی عملہ اپنا مخصوص لباس پہنے مزید زخمیوں کو وصول کرنے کے لیے تیار ہیں۔,ورلڈ
اونچی آوازیں آنے لگتی ہیں اور مردوں کا ہجوم جمع ہو جاتا ہے۔,ورلڈ
عوامی امن و امان کی صورتحال مکمل طور پر تباہ ہونے والی ہے۔ لوگ خوفزدہ ہیں اور تھک چکے ہیں۔,ورلڈ
ایک گاڑی اونچا ہارن اور جلتی بجھتی لائٹس کے ساتھ رکتی ہے۔ ایک نوجوان کو اس سے نکالا جاتا ہے اور ایک سٹریچر پر رکھ کر جلدی سے اندر لے کر جایا جاتا ہے۔,ورلڈ
پھر دھول میں لپٹی ایک اور گاڑی آتی ہے اور ایک چار یا پانچ سال کے بچے کی مدد کر کے اسے اس گاڑی سے نکالا جاتا ہے۔ وہ اس قابل ہوتا ہے کہ خود چل کر گاڑی سے اُتر کر اندر چلا جائے۔,ورلڈ
جمعے سے اسرائیل نے غزہ کے جنوب میں شدید بمباری کا آغاز کیا جس کے بعد غزہ کے دوسرے سب سے بڑے شہر خان یونس کے ہسپتالوں میں زخمیوں کی بڑی تعداد آ رہی ہے جو اس کی سکت سے کہیں زیادہ ہے۔,ورلڈ
اسرائیلی ٹینک اور فوجی بھی اب شہر میں داخل ہو چکے ہیں اور حماس کے ساتھ عارضی جنگ بندی کے ختم ہونے کے بعد زمینی کارروائیوں میں بھی اضافہ ہوا ہے۔,ورلڈ
غزہ کی وزارت صحت کے مطابق جنگ کے دوبارہ شروع ہونے کے بعد سے کم از کم 1200 سے زائد لوگ مارے جا چُکے ہیں اور اس کے بعد ہلاکتوں کی مجموعی تعداد 16 ہزار سے تجواز کر چکی ہے۔,ورلڈ
جنگ کے ابتدائی دنوں میں اسرائیلی فوج نے عام شہریوں کو شمالی غزہ چھوڑنے کا حکم دیا تھا۔ غزہ کے 23 لاکھ رہائشیوں کی بڑی تعداد نے اپنی جانیں بچانے کے لیے جنوب کا رخ کیا تھا۔,ورلڈ
لیکن خان یونس تک لڑائی کے پہنچنے کے بعد ایسی جگہیں کم رہ گئی ہیں جہاں وہ بھاگ سکیں۔,ورلڈ
شہر کے یورپین ہسپتال کے میدان اور راہداریاں ہزاروں بے گھر ہونے والے افراد سے بھری ہوئی ہیں۔ ,ورلڈ
دھماکوں کی آوازوں کے درمیان ایک بچے نے کہا ’جب ہم کھیل رہے ہوں اور بمباری شروع ہو جائے تو ہم فوراً دیواروں کے ساتھ خیموں میں جا کر سو جانے کا بہانا کرتے ہیں۔‘,ورلڈ
’ہمیں ڈر لگتا ہے۔ ہمارے اوپر گھڑکیوں کے شیشے ٹوٹ کر گرتے ہیں۔‘,ورلڈ
ہسپتال میں ایک خاتون نے بتایا کہ وہ خان یونس کے مشرقی علاقے الفاخاری کی جانب گئیں جب انھیں فون کالوں کے ذریعے بتایا گیا کہ وہ جگہ ’سیف زون‘ یعنی محفوظ مقام ہے۔ لیکن اب وہ کہتی ہیں اس علاقے میں بہت بمباری ہو رہی ہے اور صورتحال ’بہت بری‘ ہے۔,ورلڈ
’مجھے ہمارے لیے کوئی علاقہ محفوظ نظر نہیں آتا اور نہ ہی کسی جگہ میں رہا جا سکتا ہے۔‘ ,ورلڈ
75 سال کے بزرگ اس سے اتفاق کرتے ہیں کہ کوئی جگہ محفوظ نہیں۔,ورلڈ
وہ کہتے ہیں ’صورتحال کو بیان نہیں کیا جا سکتا۔ یہاں عورتیں اور بچے ہیں۔ ہم بڑے تو جو کچھ ہو رہا ہے برداشت کر سکتے ہیں۔‘,ورلڈ
’ان آوازوں کو سنیے- کوئی کیسے محفوظ مقام میں جانے کے موقعے کے لیے بیٹھ کر انتظار کر سکتا ہے؟ تحفظ کہاں ہے؟ ہم تو محسوس نہیں کر سکتے۔ جہاں بھی ہم جاتے ہیں، جسے وہ محفوظ کہتے ہیں ہمیں وہ نہیں ملتا۔‘,ورلڈ
خان یونس مرکز میں سماح الوان دو خالی پانی کی بوتلیں لہراتے ہوئے کہتی ہیں کہ ان کے چھے بچے پیاسے ہیں۔ ان کی پانچ بیٹیاں اور ایک بیٹا ہے۔,ورلڈ
’ہم کتے بلیوں کی طرح بن گئے ہیں۔ شاید کتے اور بلیوں کو پناہ مل جاتی ہے ہمارے پاس کوئی نہیں ہے۔ ہم گلیوں میں پھنسے ہوئے ہیں۔‘ ,ورلڈ
مجھے اپنی زندگی بھی ختم ہوتی نظر آ رہی ہے۔ جنگ کی ابتدا سے میرے اور میرے خاندان کے ساتھ جو کچھ ہوا اس سب کے باوجود یہ پہلی دفعہ ہے جب مجھے سمجھ نہیں آرہی کیا کیا جائے۔,ورلڈ
مُجھ سے میری قوت ارادی اور اختیار چھین لیا گیا ہے۔  اپنے گھر والوں کو محفوظ رکھنے اور منصوبے بنانے کی مجھے عادت ہے لیکن اب میں کوئی فیصلہ نہیں کر پا رہا۔ ,ورلڈ
میرا تعلق شمال سے ہے لیکن میں اپنے گھر والوں کے ساتھ اس وقت جنوب کی طرف روانہ ہوا جب اسرائیلی فوج نے حکم دیا کہ ایسا کریں، انھوں نے کہا جنوب ’محفوظ‘ ہے۔,ورلڈ
ابھی میں اکیلا خان یونس میں ہوں اور میرے گھر والے وسطی غزہ میں ہیں اور نا جانے کس حال میں ہیں۔,ورلڈ
پہلے تومیں کچھ دن بعد ان سے ملنے جاتا تھا اور ہماری ملاقات ہو جاتی تھی۔ مگر اب حالات پہلے جیسے نہیں ہیں، اسرائیلی فوج نے اب وہاں جانے والی ایک مرکزی سڑک کو تو بند کر دیا ہے جبکہ دوسری سڑک انتہائی خطرناک ہے۔,ورلڈ
کیا مجھے جنوب میں رفح کی جانب جانا چاہیے، اپنا کام جاری رکھنا چاہیے اور اُمید رکھنی چاہیے کے میرے گھر والے ٹھیک رہیں گے؟,ورلڈ
یا مجھے رپورٹنگ چھوڑ کر واپس جانے کی کوشش کرنی چاہیے، کیونکہ اگر کوئی آفت ہی آنی ہے تو ہم سب پر اکٹھی آئے کم از کم ہم اکٹھے مر تو جائیں گے؟,ورلڈ
میں اُمید اور دعا کرتا ہوں کبھی بھی کسی پر ایسا کربناک وقت نا آئے کہ اُس کے پاس انتخاب کرنے کو کچھ نا ہو۔,ورلڈ
امریکہ میں چینی لہسن کی درآمد کے حوالے سے تشویش پائی جا رہی ہے اور یہ دعویٰ کیا گیا ہے کہ یہ ملکی سلامتی کے لیے خطرہ ہے۔,ورلڈ
امریکی سینیٹر نے حکومت سے مطالبہ کیا ہے کہ چین سے لہسن کی درآمد کے قومی سلامتی پر اثرات کی تحقیقات کی جائیں۔,ورلڈ
ریپبلکن پارٹی کے سینیٹر رک سکاٹ نے وزیر تجارت کو خط لکھ کر دعویٰ کیا ہے کہ چینی لہسن غیر محفوظ ہے۔ ان کا دعویٰ ہے کہ یہ لہسن گندے طریقوں سے اگایا جاتا ہے۔,ورلڈ
چین لہسن کا دنیا کا سب سے بڑا برآمد کنندہ ہے اور امریکہ اس کا سب سے بڑا صارف ہے۔تاہم یہ امریکہ اور چین کے درمیان اس کی تجارت کئی سالوں سے تنازعات کا شکار رہی ہے۔,ورلڈ
امریکہ چین پر الزام لگاتا رہا ہے کہ چین بہت کم قیمت پر امریکہ میں لہسن فروخت کر رہا ہے۔,ورلڈ
سنہ 1990 کی دہائی کے وسط سے امریکہ نے بہت سے چینی اشیا پر بھاری محصولات یا ٹیکس عائد کیے ہیں تاکہ امریکی کاشتکاروں کو مارکیٹ میں کم قیمت اشیا کے اثرات سے بچایا جا سکے۔,ورلڈ
سنہ 2019 میں ٹرمپ انتظامیہ کے دور میں اس ٹیرف میں مزید اضافہ کیا گیا تھا۔,ورلڈ
امریکی سینیٹر نے اپنے خط میں تشویش کا اظہار کرتے ہوئے لکھا کہ ’بیرون ملک میں اگائے جانے والے لہسن، خاص طور پر کمیونسٹ چین میں اگائے جانے والے لہسن کے معیار کے حوالے سے امریکی عوام کی صحت کے حوالے سے شدید تحفظات ہیں۔‘,ورلڈ
